trial_condition_id,trial_id,trial_name,trial_stage,day,condition,value,unit,method
1212,8,ASP001-01,,22,o2,,%,field
1213,8,ASP001-01,,29,o2,0.1117,%,field
1214,8,ASP001-01,,36,o2,0.155,%,field
1215,8,ASP001-01,,43,o2,,%,field
1216,8,ASP001-01,,50,o2,0.148,%,field
1217,8,ASP001-01,,57,o2,,%,field
1218,8,ASP001-01,,64,o2,0.12,%,field
1219,8,ASP001-01,,71,o2,,%,field
1220,8,ASP001-01,,78,o2,0.09,%,field
1221,8,ASP001-01,,85,o2,,%,field
1222,8,ASP001-01,,92,o2,,%,field
1223,9,EASP003-01,,1,o2,,%,field
1224,9,EASP003-01,,8,o2,0.12,%,field
1225,9,EASP003-01,,15,o2,,%,field
1226,9,EASP003-01,,22,o2,0.15,%,field
1227,9,EASP003-01,,29,o2,,%,field
1228,9,EASP003-01,,36,o2,0.14,%,field
1229,9,EASP003-01,,43,o2,,%,field
1230,9,EASP003-01,,50,o2,0.11,%,field
1231,9,EASP003-01,,57,o2,0.1,%,field
1232,9,EASP003-01,,64,o2,,%,field
1233,9,EASP003-01,,71,o2,0.02,%,field
1234,9,EASP003-01,,78,o2,,%,field
1235,9,EASP003-01,,85,o2,,%,field
1236,9,EASP003-01,,92,o2,,%,field
1237,10,WR005-01,,1,o2,0.0275,%,field
1238,10,WR005-01,,8,o2,0.014848484848484849,%,field
1239,10,WR005-01,,15,o2,0.020588235294117643,%,field
1240,10,WR005-01,,22,o2,0.0183,%,field
1241,10,WR005-01,,29,o2,0.016666666666666666,%,field
1242,10,WR005-01,,36,o2,0.028333333333333335,%,field
1243,10,WR005-01,,43,o2,0.015,%,field
1244,10,WR005-01,,50,o2,0.02,%,field
1245,10,WR005-01,,57,o2,0.0175,%,field
1246,10,WR005-01,,64,o2,,%,field
1247,10,WR005-01,,71,o2,0.013333333333333332,%,field
1248,10,WR005-01,,78,o2,,%,field
1249,10,WR005-01,,85,o2,0.05428571428571429,%,field
1250,10,WR005-01,,92,o2,,%,field
1251,1,WR004-01,Loading,0,bulk_density,826.8,lbs/cu. yard,field
1252,1,WR004-01,First Removal,43,bulk_density,1350.0,lbs/cu. yard,field
1253,1,WR004-01,Second Removal,67,bulk_density,1410.0,lbs/cu. yard,field
1254,2,CASP005-01,Loading,0,bulk_density,810.0,lbs/cu. yard,field
1255,2,CASP005-01,First Removal,45,bulk_density,852.0,lbs/cu. yard,field
1256,2,CASP005-01,Second Removal,71,bulk_density,952.0,lbs/cu. yard,field
1257,5,EASP002-01,Loading,0,bulk_density,1056.0,lbs/cu. yard,field
1258,5,EASP002-01,First Removal,48,bulk_density,960.0,lbs/cu. yard,field
1259,5,EASP002-01,Second Removal,93,bulk_density,1220.0,lbs/cu. yard,field
1260,6,CASP006-01,Loading,0,bulk_density,1266.68,lbs/cu. yard,field
1261,6,CASP006-01,First Removal,44,bulk_density,820.0,lbs/cu. yard,field
1262,6,CASP006-01,Second Removal,90,bulk_density,848.0,lbs/cu. yard,field
1263,7,CASP004-02,Loading,0,bulk_density,1026.0,lbs/cu. yard,field
1264,7,CASP004-02,First Removal,44,bulk_density,870.0,lbs/cu. yard,field
1265,7,CASP004-02,Second Removal,68,bulk_density,850.0,lbs/cu. yard,field
1266,8,ASP001-01,Loading,0,bulk_density,,lbs/cu. yard,field
1267,8,ASP001-01,First Removal,45,bulk_density,,lbs/cu. yard,field
1268,8,ASP001-01,Second Removal,90,bulk_density,,lbs/cu. yard,field
1269,9,EASP003-01,Loading,0,bulk_density,820.0,lbs/cu. yard,field
1270,9,EASP003-01,First Removal,45,bulk_density,,lbs/cu. yard,field
1271,9,EASP003-01,Second Removal,90,bulk_density,,lbs/cu. yard,field
1272,10,WR005-01,Loading,0,bulk_density,1280.0,lbs/cu. yard,field
1273,10,WR005-01,First Removal,46,bulk_density,1224.0,lbs/cu. yard,field
1274,10,WR005-01,Second Removal,95,bulk_density,1296.0,lbs/cu. yard,field
1275,3,EASP001-01,Loading,0,bulk_density,1248.0,lbs/cu. yard,field
1276,3,EASP001-01,First Removal,45,bulk_density,884.0,lbs/cu. yard,field
1277,3,EASP001-01,Second Removal,72,bulk_density,896.0,lbs/cu. yard,field
1278,4,IV002-01,Loading,0,bulk_density,808.0,lbs/cu. yard,field
1279,4,IV002-01,First Removal,19,bulk_density,1224.0,lbs/cu. yard,field
1280,4,IV002-01,Second Removal,49,bulk_density,688.0,lbs/cu. yard,field
1281,1,WR004-01,First Removal,43,total_n_as_rcvd,0.0045,%,lab
1282,2,CASP005-01,First Removal,45,total_n_as_rcvd,0.0096,%,lab
1283,3,EASP001-01,First Removal,45,total_n_as_rcvd,,%,lab
1284,4,IV002-01,First Removal,19,total_n_as_rcvd,0.0072,%,lab
1285,5,EASP002-01,First Removal,48,total_n_as_rcvd,0.0074,%,lab
1286,6,CASP006-01,First Removal,44,total_n_as_rcvd,0.0066,%,lab
1287,7,CASP004-02,First Removal,44,total_n_as_rcvd,0.0068,%,lab
1288,8,ASP001-01,First Removal,45,total_n_as_rcvd,0.0072,%,lab
1289,9,EASP003-01,First Removal,45,total_n_as_rcvd,0.0075,%,lab
1290,10,WR005-01,First Removal,46,total_n_as_rcvd,0.0042,%,lab
1291,1,WR004-01,Loading,0,total_n_as_rcvd,0.0052,%,lab
1292,2,CASP005-01,Loading,0,total_n_as_rcvd,0.0037,%,lab
1293,3,EASP001-01,Loading,0,total_n_as_rcvd,0.0052,%,lab
1294,4,IV002-01,Loading,0,total_n_as_rcvd,0.0066,%,lab
1295,5,EASP002-01,Loading,0,total_n_as_rcvd,0.0067,%,lab
1296,6,CASP006-01,Loading,0,total_n_as_rcvd,0.0061,%,lab
1297,7,CASP004-02,Loading,0,total_n_as_rcvd,0.0075,%,lab
1298,8,ASP001-01,Loading,0,total_n_as_rcvd,0.007,%,lab
1299,9,EASP003-01,Loading,0,total_n_as_rcvd,0.0073,%,lab
1300,10,WR005-01,Loading,0,total_n_as_rcvd,0.0042,%,lab
1301,1,WR004-01,Second Removal,67,total_n_as_rcvd,0.01116630265,%,lab
1302,2,CASP005-01,Second Removal,71,total_n_as_rcvd,0.00830619796,%,lab
1303,3,EASP001-01,Second Removal,72,total_n_as_rcvd,0.00900503947,%,lab
1304,4,IV002-01,Second Removal,49,total_n_as_rcvd,0.0045,%,lab
1305,5,EASP002-01,Second Removal,93,total_n_as_rcvd,0.01125647482,%,lab
1306,6,CASP006-01,Second Removal,90,total_n_as_rcvd,0.00984605968,%,lab
1307,7,CASP004-02,Second Removal,68,total_n_as_rcvd,0.00899863714,%,lab
1308,8,ASP001-01,Second Removal,90,total_n_as_rcvd,0.00432701613,%,lab
1309,9,EASP003-01,Second Removal,90,total_n_as_rcvd,0.0132382134,%,lab
1310,10,WR005-01,Second Removal,95,total_n_as_rcvd,0.00679097222,%,lab
1311,1,WR004-01,First Removal,43,total_n_dry_wt,0.0068,%,lab
1312,2,CASP005-01,First Removal,45,total_n_dry_wt,0.0146,%,lab
1313,3,EASP001-01,First Removal,45,total_n_dry_wt,,%,lab
1314,4,IV002-01,First Removal,19,total_n_dry_wt,0.0135,%,lab
1315,5,EASP002-01,First Removal,48,total_n_dry_wt,0.0169,%,lab
1316,6,CASP006-01,First Removal,44,total_n_dry_wt,0.0142,%,lab
1317,7,CASP004-02,First Removal,44,total_n_dry_wt,0.0147,%,lab
1318,8,ASP001-01,First Removal,45,total_n_dry_wt,0.0154,%,lab
1319,9,EASP003-01,First Removal,45,total_n_dry_wt,0.0183,%,lab
1320,10,WR005-01,First Removal,46,total_n_dry_wt,0.008,%,lab
1321,1,WR004-01,Loading,0,total_n_dry_wt,0.0076,%,lab
1322,2,CASP005-01,Loading,0,total_n_dry_wt,0.0061,%,lab
1323,3,EASP001-01,Loading,0,total_n_dry_wt,0.0131,%,lab
1324,4,IV002-01,Loading,0,total_n_dry_wt,0.0136,%,lab
1325,5,EASP002-01,Loading,0,total_n_dry_wt,0.0126,%,lab
1326,6,CASP006-01,Loading,0,total_n_dry_wt,0.0184,%,lab
1327,7,CASP004-02,Loading,0,total_n_dry_wt,0.0154,%,lab
1328,8,ASP001-01,Loading,0,total_n_dry_wt,0.0159,%,lab
1329,9,EASP003-01,Loading,0,total_n_dry_wt,0.0139,%,lab
1330,10,WR005-01,Loading,0,total_n_dry_wt,0.0076,%,lab
1331,1,WR004-01,Second Removal,67,total_n_dry_wt,0.0184,%,lab
1332,2,CASP005-01,Second Removal,71,total_n_dry_wt,0.0123,%,lab
1333,3,EASP001-01,Second Removal,72,total_n_dry_wt,0.0139,%,lab
1334,4,IV002-01,Second Removal,49,total_n_dry_wt,0.0096,%,lab
1335,5,EASP002-01,Second Removal,93,total_n_dry_wt,0.0183,%,lab
1336,6,CASP006-01,Second Removal,90,total_n_dry_wt,0.0168,%,lab
1337,7,CASP004-02,Second Removal,68,total_n_dry_wt,0.0196,%,lab
1338,8,ASP001-01,Second Removal,90,total_n_dry_wt,0.0073,%,lab
1339,9,EASP003-01,Second Removal,90,total_n_dry_wt,0.022,%,lab
1340,10,WR005-01,Second Removal,95,total_n_dry_wt,0.0127,%,lab
1341,1,WR004-01,First Removal,43,organic_c_as_rcvd,0.108,%,lab
1342,2,CASP005-01,First Removal,45,organic_c_as_rcvd,0.251,%,lab
1343,3,EASP001-01,First Removal,45,organic_c_as_rcvd,,%,lab
1344,4,IV002-01,First Removal,19,organic_c_as_rcvd,0.224,%,lab
1345,5,EASP002-01,First Removal,48,organic_c_as_rcvd,0.141,%,lab
1346,6,CASP006-01,First Removal,44,organic_c_as_rcvd,0.106,%,lab
1347,7,CASP004-02,First Removal,44,organic_c_as_rcvd,0.14,%,lab
1348,8,ASP001-01,First Removal,45,organic_c_as_rcvd,0.187,%,lab
1349,9,EASP003-01,First Removal,45,organic_c_as_rcvd,0.178,%,lab
1350,10,WR005-01,First Removal,46,organic_c_as_rcvd,0.098,%,lab
1351,1,WR004-01,Loading,0,organic_c_as_rcvd,0.168,%,lab
1352,2,CASP005-01,Loading,0,organic_c_as_rcvd,0.172,%,lab
1353,3,EASP001-01,Loading,0,organic_c_as_rcvd,0.152,%,lab
1354,4,IV002-01,Loading,0,organic_c_as_rcvd,0.213,%,lab
1355,5,EASP002-01,Loading,0,organic_c_as_rcvd,0.136,%,lab
1356,6,CASP006-01,Loading,0,organic_c_as_rcvd,0.108,%,lab
1357,7,CASP004-02,Loading,0,organic_c_as_rcvd,0.185,%,lab
1358,8,ASP001-01,Loading,0,organic_c_as_rcvd,0.17,%,lab
1359,9,EASP003-01,Loading,0,organic_c_as_rcvd,0.228,%,lab
1360,10,WR005-01,Loading,0,organic_c_as_rcvd,0.088,%,lab
1361,1,WR004-01,Second Removal,67,organic_c_as_rcvd,0.2051201248,%,lab
1362,2,CASP005-01,Second Removal,71,organic_c_as_rcvd,0.1830064755,%,lab
1363,3,EASP001-01,Second Removal,72,organic_c_as_rcvd,0.1230904675,%,lab
1364,4,IV002-01,Second Removal,49,organic_c_as_rcvd,0.094,%,lab
1365,5,EASP002-01,Second Removal,93,organic_c_as_rcvd,0.156852518,%,lab
1366,6,CASP006-01,Second Removal,90,organic_c_as_rcvd,0.184027544,%,lab
1367,7,CASP004-02,Second Removal,68,organic_c_as_rcvd,0.1418662692,%,lab
1368,8,ASP001-01,Second Removal,90,organic_c_as_rcvd,0.06875806452,%,lab
1369,9,EASP003-01,Second Removal,90,organic_c_as_rcvd,0.2695781638,%,lab
1370,10,WR005-01,Second Removal,95,organic_c_as_rcvd,0.1427708333,%,lab
1371,1,WR004-01,First Removal,43,organic_c_dry_wt,0.163,%,lab
1372,2,CASP005-01,First Removal,45,organic_c_dry_wt,0.382,%,lab
1373,3,EASP001-01,First Removal,45,organic_c_dry_wt,,%,lab
1374,4,IV002-01,First Removal,19,organic_c_dry_wt,0.421,%,lab
1375,5,EASP002-01,First Removal,48,organic_c_dry_wt,0.325,%,lab
1376,6,CASP006-01,First Removal,44,organic_c_dry_wt,0.229,%,lab
1377,7,CASP004-02,First Removal,44,organic_c_dry_wt,0.305,%,lab
1378,8,ASP001-01,First Removal,45,organic_c_dry_wt,0.399,%,lab
1379,9,EASP003-01,First Removal,45,organic_c_dry_wt,0.433,%,lab
1380,10,WR005-01,First Removal,46,organic_c_dry_wt,0.187,%,lab
1381,1,WR004-01,Loading,0,organic_c_dry_wt,0.247,%,lab
1382,2,CASP005-01,Loading,0,organic_c_dry_wt,0.287,%,lab
1383,3,EASP001-01,Loading,0,organic_c_dry_wt,0.381,%,lab
1384,4,IV002-01,Loading,0,organic_c_dry_wt,0.437,%,lab
1385,5,EASP002-01,Loading,0,organic_c_dry_wt,0.257,%,lab
1386,6,CASP006-01,Loading,0,organic_c_dry_wt,0.327,%,lab
1387,7,CASP004-02,Loading,0,organic_c_dry_wt,0.38,%,lab
1388,8,ASP001-01,Loading,0,organic_c_dry_wt,0.385,%,lab
1389,9,EASP003-01,Loading,0,organic_c_dry_wt,0.432,%,lab
1390,10,WR005-01,Loading,0,organic_c_dry_wt,0.16,%,lab
1391,1,WR004-01,Second Removal,67,organic_c_dry_wt,0.338,%,lab
1392,2,CASP005-01,Second Removal,71,organic_c_dry_wt,0.271,%,lab
1393,3,EASP001-01,Second Removal,72,organic_c_dry_wt,0.19,%,lab
1394,4,IV002-01,Second Removal,49,organic_c_dry_wt,0.199,%,lab
1395,5,EASP002-01,Second Removal,93,organic_c_dry_wt,0.255,%,lab
1396,6,CASP006-01,Second Removal,90,organic_c_dry_wt,0.314,%,lab
1397,7,CASP004-02,Second Removal,68,organic_c_dry_wt,0.309,%,lab
1398,8,ASP001-01,Second Removal,90,organic_c_dry_wt,0.116,%,lab
1399,9,EASP003-01,Second Removal,90,organic_c_dry_wt,0.448,%,lab
1400,10,WR005-01,Second Removal,95,organic_c_dry_wt,0.267,%,lab
1401,1,WR004-01,First Removal,43,c_to_n_dry_wt,24.0,,lab
1402,2,CASP005-01,First Removal,45,c_to_n_dry_wt,26.0,,lab
1403,3,EASP001-01,First Removal,45,c_to_n_dry_wt,,,lab
1404,4,IV002-01,First Removal,19,c_to_n_dry_wt,31.0,,lab
1405,5,EASP002-01,First Removal,48,c_to_n_dry_wt,19.0,,lab
1406,6,CASP006-01,First Removal,44,c_to_n_dry_wt,16.0,,lab
1407,7,CASP004-02,First Removal,44,c_to_n_dry_wt,21.0,,lab
1408,8,ASP001-01,First Removal,45,c_to_n_dry_wt,26.0,,lab
1409,9,EASP003-01,First Removal,45,c_to_n_dry_wt,24.0,,lab
1410,10,WR005-01,First Removal,46,c_to_n_dry_wt,23.0,,lab
1411,1,WR004-01,Loading,0,c_to_n_dry_wt,33.0,,lab
1412,2,CASP005-01,Loading,0,c_to_n_dry_wt,47.0,,lab
1413,3,EASP001-01,Loading,0,c_to_n_dry_wt,29.0,,lab
1414,4,IV002-01,Loading,0,c_to_n_dry_wt,32.0,,lab
1415,5,EASP002-01,Loading,0,c_to_n_dry_wt,20.0,,lab
1416,6,CASP006-01,Loading,0,c_to_n_dry_wt,18.0,,lab
1417,7,CASP004-02,Loading,0,c_to_n_dry_wt,25.0,,lab
1418,8,ASP001-01,Loading,0,c_to_n_dry_wt,24.0,,lab
1419,9,EASP003-01,Loading,0,c_to_n_dry_wt,31.0,,lab
1420,10,WR005-01,Loading,0,c_to_n_dry_wt,21.0,,lab
1421,1,WR004-01,Second Removal,67,c_to_n_dry_wt,15.89041096,,lab
1422,2,CASP005-01,Second Removal,71,c_to_n_dry_wt,22.03252033,,lab
1423,3,EASP001-01,Second Removal,72,c_to_n_dry_wt,18.36956522,,lab
1424,4,IV002-01,Second Removal,49,c_to_n_dry_wt,20.36363636,,lab
1425,5,EASP002-01,Second Removal,93,c_to_n_dry_wt,21.0,,lab
1426,6,CASP006-01,Second Removal,90,c_to_n_dry_wt,13.66906475,,lab
1427,7,CASP004-02,Second Removal,68,c_to_n_dry_wt,15.76530612,,lab
1428,8,ASP001-01,Second Removal,90,c_to_n_dry_wt,13.93442623,,lab
1429,9,EASP003-01,Second Removal,90,c_to_n_dry_wt,18.69047619,,lab
1430,10,WR005-01,Second Removal,95,c_to_n_dry_wt,21.02362205,,lab
1431,1,WR004-01,First Removal,43,bulk_density,1382.0,lbs/cu.yard,lab
1432,2,CASP005-01,First Removal,45,bulk_density,652.0,lbs/cu.yard,lab
1433,3,EASP001-01,First Removal,45,bulk_density,,lbs/cu.yard,lab
1434,4,IV002-01,First Removal,19,bulk_density,832.0,lbs/cu.yard,lab
1435,5,EASP002-01,First Removal,48,bulk_density,963.0,lbs/cu.yard,lab
1436,6,CASP006-01,First Removal,44,bulk_density,1353.0,lbs/cu.yard,lab
1437,7,CASP004-02,First Removal,44,bulk_density,1006.0,lbs/cu.yard,lab
1438,8,ASP001-01,First Removal,45,bulk_density,993.0,lbs/cu.yard,lab
1439,9,EASP003-01,First Removal,45,bulk_density,1086.0,lbs/cu.yard,lab
1440,10,WR005-01,First Removal,46,bulk_density,1381.0,lbs/cu.yard,lab
1441,1,WR004-01,Loading,0,bulk_density,883.0,lbs/cu.yard,lab
1442,2,CASP005-01,Loading,0,bulk_density,1176.0,lbs/cu.yard,lab
1443,3,EASP001-01,Loading,0,bulk_density,1107.0,lbs/cu.yard,lab
1444,4,IV002-01,Loading,0,bulk_density,769.0,lbs/cu.yard,lab
1445,5,EASP002-01,Loading,0,bulk_density,1128.0,lbs/cu.yard,lab
1446,6,CASP006-01,Loading,0,bulk_density,1151.0,lbs/cu.yard,lab
1447,7,CASP004-02,Loading,0,bulk_density,711.0,lbs/cu.yard,lab
1448,8,ASP001-01,Loading,0,bulk_density,1097.0,lbs/cu.yard,lab
1449,9,EASP003-01,Loading,0,bulk_density,672.0,lbs/cu.yard,lab
1450,10,WR005-01,Loading,0,bulk_density,1174.0,lbs/cu.yard,lab
1451,1,WR004-01,Second Removal,67,bulk_density,1474.178166,lbs/cu.yard,lab
1452,2,CASP005-01,Second Removal,71,bulk_density,1203.257135,lbs/cu.yard,lab
1453,3,EASP001-01,Second Removal,72,bulk_density,842.778,lbs/cu.yard,lab
1454,4,IV002-01,Second Removal,49,bulk_density,656.6006782,lbs/cu.yard,lab
1455,5,EASP002-01,Second Removal,93,bulk_density,827.0,lbs/cu.yard,lab
1456,6,CASP006-01,Second Removal,90,bulk_density,1219.522544,lbs/cu.yard,lab
1457,7,CASP004-02,Second Removal,68,bulk_density,976.0901564,lbs/cu.yard,lab
1458,8,ASP001-01,Second Removal,90,bulk_density,1071.26448,lbs/cu.yard,lab
1459,9,EASP003-01,Second Removal,90,bulk_density,672.4481305,lbs/cu.yard,lab
1460,10,WR005-01,Second Removal,95,bulk_density,1153.989193,lbs/cu.yard,lab
1461,1,WR004-01,First Removal,43,solids_as_rcvd,0.665,%,lab
1462,2,CASP005-01,First Removal,45,solids_as_rcvd,0.657,%,lab
1463,3,EASP001-01,First Removal,45,solids_as_rcvd,,%,lab
1464,4,IV002-01,First Removal,19,solids_as_rcvd,0.532,%,lab
1465,5,EASP002-01,First Removal,48,solids_as_rcvd,0.435,%,lab
1466,6,CASP006-01,First Removal,44,solids_as_rcvd,0.463,%,lab
1467,7,CASP004-02,First Removal,44,solids_as_rcvd,0.46,%,lab
1468,8,ASP001-01,First Removal,45,solids_as_rcvd,0.47,%,lab
1469,9,EASP003-01,First Removal,45,solids_as_rcvd,0.412,%,lab
1470,10,WR005-01,First Removal,46,solids_as_rcvd,0.526,%,lab
1471,1,WR004-01,Loading,0,solids_as_rcvd,0.682,%,lab
1472,2,CASP005-01,Loading,0,solids_as_rcvd,0.598,%,lab
1473,3,EASP001-01,Loading,0,solids_as_rcvd,0.398,%,lab
1474,4,IV002-01,Loading,0,solids_as_rcvd,0.488,%,lab
1475,5,EASP002-01,Loading,0,solids_as_rcvd,0.529,%,lab
1476,6,CASP006-01,Loading,0,solids_as_rcvd,0.332,%,lab
1477,7,CASP004-02,Loading,0,solids_as_rcvd,0.488,%,lab
1478,8,ASP001-01,Loading,0,solids_as_rcvd,0.442,%,lab
1479,9,EASP003-01,Loading,0,solids_as_rcvd,0.528,%,lab
1480,10,WR005-01,Loading,0,solids_as_rcvd,0.553,%,lab
1481,1,WR004-01,Second Removal,67,solids_as_rcvd,0.5927419355,%,lab
1482,2,CASP005-01,Second Removal,71,solids_as_rcvd,0.6753006475,%,lab
1483,3,EASP001-01,Second Removal,72,solids_as_rcvd,0.6068642746,%,lab
1484,4,IV002-01,Second Removal,49,solids_as_rcvd,0.6017369727,%,lab
1485,5,EASP002-01,Second Removal,93,solids_as_rcvd,0.471,%,lab
1486,6,CASP006-01,Second Removal,90,solids_as_rcvd,0.6478445659,%,lab
1487,7,CASP004-02,Second Removal,68,solids_as_rcvd,0.4591141397,%,lab
1488,8,ASP001-01,Second Removal,90,solids_as_rcvd,0.6151079137,%,lab
1489,9,EASP003-01,Second Removal,90,solids_as_rcvd,0.5860749809,%,lab
1490,10,WR005-01,Second Removal,95,solids_as_rcvd,0.5347222222,%,lab
1491,1,WR004-01,First Removal,43,moisture_as_rcvd,0.335,%,lab
1492,2,CASP005-01,First Removal,45,moisture_as_rcvd,0.343,%,lab
1493,3,EASP001-01,First Removal,45,moisture_as_rcvd,,%,lab
1494,4,IV002-01,First Removal,19,moisture_as_rcvd,0.468,%,lab
1495,5,EASP002-01,First Removal,48,moisture_as_rcvd,0.565,%,lab
1496,6,CASP006-01,First Removal,44,moisture_as_rcvd,0.537,%,lab
1497,7,CASP004-02,First Removal,44,moisture_as_rcvd,0.54,%,lab
1498,8,ASP001-01,First Removal,45,moisture_as_rcvd,0.53,%,lab
1499,9,EASP003-01,First Removal,45,moisture_as_rcvd,0.588,%,lab
1500,10,WR005-01,First Removal,46,moisture_as_rcvd,0.474,%,lab
1501,1,WR004-01,Loading,0,moisture_as_rcvd,0.318,%,lab
1502,2,CASP005-01,Loading,0,moisture_as_rcvd,0.402,%,lab
1503,3,EASP001-01,Loading,0,moisture_as_rcvd,0.602,%,lab
1504,4,IV002-01,Loading,0,moisture_as_rcvd,0.512,%,lab
1505,5,EASP002-01,Loading,0,moisture_as_rcvd,0.471,%,lab
1506,6,CASP006-01,Loading,0,moisture_as_rcvd,0.668,%,lab
1507,7,CASP004-02,Loading,0,moisture_as_rcvd,0.512,%,lab
1508,8,ASP001-01,Loading,0,moisture_as_rcvd,0.558,%,lab
1509,9,EASP003-01,Loading,0,moisture_as_rcvd,0.472,%,lab
1510,10,WR005-01,Loading,0,moisture_as_rcvd,0.447,%,lab
1511,1,WR004-01,Second Removal,67,moisture_as_rcvd,0.4072580645,%,lab
1512,2,CASP005-01,Second Removal,71,moisture_as_rcvd,0.3246993525,%,lab
1513,3,EASP001-01,Second Removal,72,moisture_as_rcvd,0.3931357254,%,lab
1514,4,IV002-01,Second Removal,49,moisture_as_rcvd,0.3982630273,%,lab
1515,5,EASP002-01,Second Removal,93,moisture_as_rcvd,0.529,%,lab
1516,6,CASP006-01,Second Removal,90,moisture_as_rcvd,0.3521554341,%,lab
1517,7,CASP004-02,Second Removal,68,moisture_as_rcvd,0.5408858603,%,lab
1518,8,ASP001-01,Second Removal,90,moisture_as_rcvd,0.3848920863,%,lab
1519,9,EASP003-01,Second Removal,90,moisture_as_rcvd,0.4139250191,%,lab
1520,10,WR005-01,Second Removal,95,moisture_as_rcvd,0.4652777778,%,lab
1521,1,WR004-01,First Removal,43,ph_as_rcvd,7.6,,lab
1522,2,CASP005-01,First Removal,45,ph_as_rcvd,7.9,,lab
1523,3,EASP001-01,First Removal,45,ph_as_rcvd,,,lab
1524,4,IV002-01,First Removal,19,ph_as_rcvd,5.0,,lab
1525,5,EASP002-01,First Removal,48,ph_as_rcvd,6.0,,lab
1526,6,CASP006-01,First Removal,44,ph_as_rcvd,8.1,,lab
1527,7,CASP004-02,First Removal,44,ph_as_rcvd,7.7,,lab
1528,8,ASP001-01,First Removal,45,ph_as_rcvd,4.4,,lab
1529,9,EASP003-01,First Removal,45,ph_as_rcvd,4.5,,lab
1530,10,WR005-01,First Removal,46,ph_as_rcvd,7.4,,lab
1531,1,WR004-01,Loading,0,ph_as_rcvd,6.3,,lab
1532,2,CASP005-01,Loading,0,ph_as_rcvd,7.6,,lab
1533,3,EASP001-01,Loading,0,ph_as_rcvd,6.4,,lab
1534,4,IV002-01,Loading,0,ph_as_rcvd,4.7,,lab
1535,5,EASP002-01,Loading,0,ph_as_rcvd,4.4,,lab
1536,6,CASP006-01,Loading,0,ph_as_rcvd,6.7,,lab
1537,7,CASP004-02,Loading,0,ph_as_rcvd,4.6,,lab
1538,8,ASP001-01,Loading,0,ph_as_rcvd,4.5,,lab
1539,9,EASP003-01,Loading,0,ph_as_rcvd,7.1,,lab
1540,10,WR005-01,Loading,0,ph_as_rcvd,8.3,,lab
1541,1,WR004-01,Second Removal,67,ph_as_rcvd,7.4,,lab
1542,2,CASP005-01,Second Removal,71,ph_as_rcvd,7.1,,lab
1543,3,EASP001-01,Second Removal,72,ph_as_rcvd,7.3,,lab
1544,4,IV002-01,Second Removal,49,ph_as_rcvd,6.5,,lab
1545,5,EASP002-01,Second Removal,93,ph_as_rcvd,8.4,,lab
1546,6,CASP006-01,Second Removal,90,ph_as_rcvd,8.5,,lab
1547,7,CASP004-02,Second Removal,68,ph_as_rcvd,7.9,,lab
1548,8,ASP001-01,Second Removal,90,ph_as_rcvd,7.2,,lab
1549,9,EASP003-01,Second Removal,90,ph_as_rcvd,7.0,,lab
1550,10,WR005-01,Second Removal,95,ph_as_rcvd,7.8,,lab
1551,1,WR004-01,First Removal,43,ph_dry_wt,,,lab
1552,2,CASP005-01,First Removal,45,ph_dry_wt,,,lab
1553,3,EASP001-01,First Removal,45,ph_dry_wt,,,lab
1554,4,IV002-01,First Removal,19,ph_dry_wt,,,lab
1555,5,EASP002-01,First Removal,48,ph_dry_wt,,,lab
1556,6,CASP006-01,First Removal,44,ph_dry_wt,,,lab
1557,7,CASP004-02,First Removal,44,ph_dry_wt,,,lab
1558,8,ASP001-01,First Removal,45,ph_dry_wt,,,lab
1559,9,EASP003-01,First Removal,45,ph_dry_wt,,,lab
1560,10,WR005-01,First Removal,46,ph_dry_wt,,,lab
1561,1,WR004-01,Loading,0,ph_dry_wt,,,lab
1562,2,CASP005-01,Loading,0,ph_dry_wt,,,lab
1563,3,EASP001-01,Loading,0,ph_dry_wt,,,lab
1564,4,IV002-01,Loading,0,ph_dry_wt,,,lab
1565,5,EASP002-01,Loading,0,ph_dry_wt,,,lab
1566,6,CASP006-01,Loading,0,ph_dry_wt,,,lab
1567,7,CASP004-02,Loading,0,ph_dry_wt,,,lab
1568,8,ASP001-01,Loading,0,ph_dry_wt,,,lab
1569,9,EASP003-01,Loading,0,ph_dry_wt,,,lab
1570,10,WR005-01,Loading,0,ph_dry_wt,,,lab
1571,1,WR004-01,Second Removal,67,ph_dry_wt,,,lab
1572,2,CASP005-01,Second Removal,71,ph_dry_wt,,,lab
1573,3,EASP001-01,Second Removal,72,ph_dry_wt,,,lab
1574,4,IV002-01,Second Removal,49,ph_dry_wt,,,lab
1575,5,EASP002-01,Second Removal,93,ph_dry_wt,,,lab
1576,6,CASP006-01,Second Removal,90,ph_dry_wt,,,lab
1577,7,CASP004-02,Second Removal,68,ph_dry_wt,,,lab
1578,8,ASP001-01,Second Removal,90,ph_dry_wt,,,lab
1579,9,EASP003-01,Second Removal,90,ph_dry_wt,,,lab
1580,10,WR005-01,Second Removal,95,ph_dry_wt,,,lab
1581,1,WR004-01,First Removal,43,stability,Very Stable,,lab
1582,2,CASP005-01,First Removal,45,stability,Stable,,lab
1583,3,EASP001-01,First Removal,45,stability,,,lab
1584,4,IV002-01,First Removal,19,stability,Stable,,lab
1585,5,EASP002-01,First Removal,48,stability,Stable,,lab
