obs_id,facility_id,trial_id,bag_id,item_id,trial_stage,weight1,weight2,weight3,mean_weight_final_g,%_not_decomposed,%_decomposed,bag_intact,photo_available,notes,outlier_alert
674,44547.0,44547-01-21,44547_01_21_B_2,11,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
675,44547.0,44547-01-21,44547_01_21_B_3,11,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
676,44547.0,44547-01-21,44547_01_21_B_4,11,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
677,44547.0,44547-01-21,44547_01_21_B_5,11,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
678,44547.0,44547-01-21,44547_01_21_B_6,11,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
679,44547.0,44547-01-21,44547_01_21_B_1,11,End,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
680,44547.0,44547-01-21,44547_01_21_B_2,11,End,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
681,44547.0,44547-01-21,44547_01_21_B_3,11,End,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
682,44547.0,44547-01-21,44547_01_21_B_4,11,End,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
683,44547.0,44547-01-21,44547_01_21_B_5,11,End,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
684,44547.0,44547-01-21,44547_01_21_B_6,11,End,0.0,0.0,0.0,0.0,0.0,100.0,True,False,,False
685,44547.0,44547-01-21,44547_01_21_B_1,12,Start,15.12,15.14,15.15,15.14,100.0,0.0,True,True,,False
686,44547.0,44547-01-21,44547_01_21_B_2,12,Start,15.12,15.14,15.15,15.14,100.0,0.0,True,True,,False
687,44547.0,44547-01-21,44547_01_21_B_3,12,Start,15.12,15.14,15.15,15.14,100.0,0.0,True,True,,False
688,44547.0,44547-01-21,44547_01_21_B_4,12,Start,15.12,15.14,15.15,15.14,100.0,0.0,True,True,,False
689,44547.0,44547-01-21,44547_01_21_B_5,12,Start,15.12,15.14,15.15,15.14,100.0,0.0,True,True,,False
690,44547.0,44547-01-21,44547_01_21_B_6,12,Start,15.12,15.14,15.15,15.14,100.0,0.0,True,True,,False
691,44547.0,44547-01-21,44547_01_21_B_1,12,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
692,44547.0,44547-01-21,44547_01_21_B_2,12,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
693,44547.0,44547-01-21,44547_01_21_B_3,12,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
694,44547.0,44547-01-21,44547_01_21_B_4,12,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
695,44547.0,44547-01-21,44547_01_21_B_5,12,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
696,44547.0,44547-01-21,44547_01_21_B_6,12,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
697,44547.0,44547-01-21,44547_01_21_B_1,12,End,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
698,44547.0,44547-01-21,44547_01_21_B_2,12,End,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
699,44547.0,44547-01-21,44547_01_21_B_3,12,End,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
700,44547.0,44547-01-21,44547_01_21_B_4,12,End,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
701,44547.0,44547-01-21,44547_01_21_B_5,12,End,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
702,44547.0,44547-01-21,44547_01_21_B_6,12,End,0.0,0.0,0.0,0.0,0.0,100.0,True,False,,False
703,44547.0,44547-01-21,44547_01_21_B_1,12,Start,15.12,15.14,15.15,15.14,100.0,0.0,True,True,,False
704,44547.0,44547-01-21,44547_01_21_B_2,12,Start,15.12,15.14,15.15,15.14,100.0,0.0,True,True,,False
705,44547.0,44547-01-21,44547_01_21_B_3,12,Start,15.12,15.14,15.15,15.14,100.0,0.0,True,True,,False
706,44547.0,44547-01-21,44547_01_21_B_4,12,Start,15.12,15.14,15.15,15.14,100.0,0.0,True,True,,False
707,44547.0,44547-01-21,44547_01_21_B_5,12,Start,15.12,15.14,15.15,15.14,100.0,0.0,True,True,,False
708,44547.0,44547-01-21,44547_01_21_B_6,12,Start,15.12,15.14,15.15,15.14,100.0,0.0,True,True,,False
709,44547.0,44547-01-21,44547_01_21_B_1,12,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
710,44547.0,44547-01-21,44547_01_21_B_2,12,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
711,44547.0,44547-01-21,44547_01_21_B_3,12,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
712,44547.0,44547-01-21,44547_01_21_B_4,12,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
713,44547.0,44547-01-21,44547_01_21_B_5,12,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
714,44547.0,44547-01-21,44547_01_21_B_6,12,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
715,44547.0,44547-01-21,44547_01_21_B_1,12,End,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
716,44547.0,44547-01-21,44547_01_21_B_2,12,End,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
717,44547.0,44547-01-21,44547_01_21_B_3,12,End,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
718,44547.0,44547-01-21,44547_01_21_B_4,12,End,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
719,44547.0,44547-01-21,44547_01_21_B_5,12,End,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
720,44547.0,44547-01-21,44547_01_21_B_6,12,End,0.0,0.0,0.0,0.0,0.0,100.0,True,False,,False
721,44547.0,44547-01-21,44547_01_21_B_1,13,Start,4.0,3.98,3.98,3.99,100.0,0.0,True,True,,False
722,44547.0,44547-01-21,44547_01_21_B_2,13,Start,4.0,3.98,3.98,3.99,100.0,0.0,True,True,,False
723,44547.0,44547-01-21,44547_01_21_B_3,13,Start,4.0,3.98,3.98,3.99,100.0,0.0,True,True,,False
724,44547.0,44547-01-21,44547_01_21_B_4,13,Start,4.0,3.98,3.98,3.99,100.0,0.0,True,True,,False
725,44547.0,44547-01-21,44547_01_21_B_5,13,Start,4.0,3.98,3.98,3.99,100.0,0.0,True,True,,False
726,44547.0,44547-01-21,44547_01_21_B_6,13,Start,4.0,3.98,3.98,3.99,100.0,0.0,True,True,,False
727,44547.0,44547-01-21,44547_01_21_B_1,13,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
728,44547.0,44547-01-21,44547_01_21_B_2,13,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
729,44547.0,44547-01-21,44547_01_21_B_3,13,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
730,44547.0,44547-01-21,44547_01_21_B_4,13,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
731,44547.0,44547-01-21,44547_01_21_B_5,13,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
732,44547.0,44547-01-21,44547_01_21_B_6,13,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
733,44547.0,44547-01-21,44547_01_21_B_1,13,End,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
734,44547.0,44547-01-21,44547_01_21_B_2,13,End,6.25,6.85,6.53,6.54,163.91,-63.91,True,True,,True
735,44547.0,44547-01-21,44547_01_21_B_3,13,End,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
736,44547.0,44547-01-21,44547_01_21_B_4,13,End,3.43,3.2,3.38,3.34,83.71,16.29,True,True,,False
737,44547.0,44547-01-21,44547_01_21_B_5,13,End,4.98,5.2,4.78,4.99,125.06,-25.06,True,True,,True
738,44547.0,44547-01-21,44547_01_21_B_6,13,End,4.35,4.36,4.36,4.36,109.27,-9.27,True,True,,True
739,44547.0,44547-01-21,44547_01_21_B_1,13,Start,4.0,3.98,3.98,3.99,100.0,0.0,True,True,,False
740,44547.0,44547-01-21,44547_01_21_B_2,13,Start,4.0,3.98,3.98,3.99,100.0,0.0,True,True,,False
741,44547.0,44547-01-21,44547_01_21_B_3,13,Start,4.0,3.98,3.98,3.99,100.0,0.0,True,True,,False
742,44547.0,44547-01-21,44547_01_21_B_4,13,Start,4.0,3.98,3.98,3.99,100.0,0.0,True,True,,False
743,44547.0,44547-01-21,44547_01_21_B_5,13,Start,4.0,3.98,3.98,3.99,100.0,0.0,True,True,,False
744,44547.0,44547-01-21,44547_01_21_B_6,13,Start,4.0,3.98,3.98,3.99,100.0,0.0,True,True,,False
745,44547.0,44547-01-21,44547_01_21_B_1,13,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
746,44547.0,44547-01-21,44547_01_21_B_2,13,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
747,44547.0,44547-01-21,44547_01_21_B_3,13,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
748,44547.0,44547-01-21,44547_01_21_B_4,13,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
749,44547.0,44547-01-21,44547_01_21_B_5,13,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
750,44547.0,44547-01-21,44547_01_21_B_6,13,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
751,44547.0,44547-01-21,44547_01_21_B_1,13,End,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
752,44547.0,44547-01-21,44547_01_21_B_2,13,End,6.25,6.85,6.53,6.54,163.91,-63.91,True,True,,True
753,44547.0,44547-01-21,44547_01_21_B_3,13,End,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
754,44547.0,44547-01-21,44547_01_21_B_4,13,End,3.43,3.2,3.38,3.34,83.71,16.29,True,True,,False
755,44547.0,44547-01-21,44547_01_21_B_5,13,End,4.98,5.2,4.78,4.99,125.06,-25.06,True,True,,True
756,44547.0,44547-01-21,44547_01_21_B_6,13,End,4.35,4.36,4.36,4.36,109.27,-9.27,True,True,,True
757,44547.0,44547-01-21,44547_01_21_B_1,14,Start,7.16,7.16,7.15,7.16,100.0,0.0,True,True,,False
758,44547.0,44547-01-21,44547_01_21_B_2,14,Start,7.16,7.16,7.15,7.16,100.0,0.0,True,True,,False
759,44547.0,44547-01-21,44547_01_21_B_3,14,Start,7.16,7.16,7.15,7.16,100.0,0.0,True,True,,False
760,44547.0,44547-01-21,44547_01_21_B_4,14,Start,7.16,7.16,7.15,7.16,100.0,0.0,True,True,,False
761,44547.0,44547-01-21,44547_01_21_B_5,14,Start,7.16,7.16,7.15,7.16,100.0,0.0,True,True,,False
762,44547.0,44547-01-21,44547_01_21_B_6,14,Start,7.16,7.16,7.15,7.16,100.0,0.0,True,True,,False
763,44547.0,44547-01-21,44547_01_21_B_1,14,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
764,44547.0,44547-01-21,44547_01_21_B_2,14,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
765,44547.0,44547-01-21,44547_01_21_B_3,14,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
766,44547.0,44547-01-21,44547_01_21_B_4,14,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
767,44547.0,44547-01-21,44547_01_21_B_5,14,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
768,44547.0,44547-01-21,44547_01_21_B_6,14,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
769,44547.0,44547-01-21,44547_01_21_B_1,14,End,0.03,0.07,0.04,0.05,0.7,99.3,True,True,,False
770,44547.0,44547-01-21,44547_01_21_B_2,14,End,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
771,44547.0,44547-01-21,44547_01_21_B_3,14,End,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
772,44547.0,44547-01-21,44547_01_21_B_4,14,End,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
773,44547.0,44547-01-21,44547_01_21_B_5,14,End,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
774,44547.0,44547-01-21,44547_01_21_B_6,14,End,7.49,7.47,7.46,7.47,104.33,-4.33,True,True,,True
775,44547.0,44547-01-21,44547_01_21_B_1,14,Start,7.16,7.16,7.15,7.16,100.0,0.0,True,True,,False
776,44547.0,44547-01-21,44547_01_21_B_2,14,Start,7.16,7.16,7.15,7.16,100.0,0.0,True,True,,False
777,44547.0,44547-01-21,44547_01_21_B_3,14,Start,7.16,7.16,7.15,7.16,100.0,0.0,True,True,,False
778,44547.0,44547-01-21,44547_01_21_B_4,14,Start,7.16,7.16,7.15,7.16,100.0,0.0,True,True,,False
779,44547.0,44547-01-21,44547_01_21_B_5,14,Start,7.16,7.16,7.15,7.16,100.0,0.0,True,True,,False
780,44547.0,44547-01-21,44547_01_21_B_6,14,Start,7.16,7.16,7.15,7.16,100.0,0.0,True,True,,False
781,44547.0,44547-01-21,44547_01_21_B_1,14,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
782,44547.0,44547-01-21,44547_01_21_B_2,14,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
783,44547.0,44547-01-21,44547_01_21_B_3,14,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
784,44547.0,44547-01-21,44547_01_21_B_4,14,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
785,44547.0,44547-01-21,44547_01_21_B_5,14,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
786,44547.0,44547-01-21,44547_01_21_B_6,14,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
787,44547.0,44547-01-21,44547_01_21_B_1,14,End,0.03,0.07,0.04,0.05,0.7,99.3,True,True,,False
788,44547.0,44547-01-21,44547_01_21_B_2,14,End,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
789,44547.0,44547-01-21,44547_01_21_B_3,14,End,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
790,44547.0,44547-01-21,44547_01_21_B_4,14,End,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
791,44547.0,44547-01-21,44547_01_21_B_5,14,End,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
792,44547.0,44547-01-21,44547_01_21_B_6,14,End,7.49,7.47,7.46,7.47,104.33,-4.33,True,True,,True
793,44547.0,44547-01-21,44547_01_21_B_1,15,Start,1.07,1.08,1.07,1.07,100.0,0.0,True,True,,False
794,44547.0,44547-01-21,44547_01_21_B_2,15,Start,1.07,1.08,1.07,1.07,100.0,0.0,True,True,,False
795,44547.0,44547-01-21,44547_01_21_B_3,15,Start,1.07,1.08,1.07,1.07,100.0,0.0,True,True,,False
796,44547.0,44547-01-21,44547_01_21_B_4,15,Start,1.07,1.08,1.07,1.07,100.0,0.0,True,True,,False
797,44547.0,44547-01-21,44547_01_21_B_5,15,Start,1.07,1.08,1.07,1.07,100.0,0.0,True,True,,False
798,44547.0,44547-01-21,44547_01_21_B_6,15,Start,1.07,1.08,1.07,1.07,100.0,0.0,True,True,,False
799,44547.0,44547-01-21,44547_01_21_B_1,15,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
800,44547.0,44547-01-21,44547_01_21_B_2,15,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
801,44547.0,44547-01-21,44547_01_21_B_3,15,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
802,44547.0,44547-01-21,44547_01_21_B_4,15,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
803,44547.0,44547-01-21,44547_01_21_B_5,15,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
804,44547.0,44547-01-21,44547_01_21_B_6,15,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
805,44547.0,44547-01-21,44547_01_21_B_1,15,End,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
806,44547.0,44547-01-21,44547_01_21_B_2,15,End,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
807,44547.0,44547-01-21,44547_01_21_B_3,15,End,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
808,44547.0,44547-01-21,44547_01_21_B_4,15,End,1.75,1.44,1.26,1.48,138.32,-38.32,True,True,,True
809,44547.0,44547-01-21,44547_01_21_B_5,15,End,1.56,1.4,1.35,1.44,134.58,-34.58,True,True,,True
810,44547.0,44547-01-21,44547_01_21_B_6,15,End,1.12,1.13,1.12,1.12,104.67,-4.67,True,True,,True
811,44547.0,44547-01-21,44547_01_21_B_1,15,Start,1.07,1.08,1.07,1.07,100.0,0.0,True,True,,False
812,44547.0,44547-01-21,44547_01_21_B_2,15,Start,1.07,1.08,1.07,1.07,100.0,0.0,True,True,,False
813,44547.0,44547-01-21,44547_01_21_B_3,15,Start,1.07,1.08,1.07,1.07,100.0,0.0,True,True,,False
814,44547.0,44547-01-21,44547_01_21_B_4,15,Start,1.07,1.08,1.07,1.07,100.0,0.0,True,True,,False
815,44547.0,44547-01-21,44547_01_21_B_5,15,Start,1.07,1.08,1.07,1.07,100.0,0.0,True,True,,False
816,44547.0,44547-01-21,44547_01_21_B_6,15,Start,1.07,1.08,1.07,1.07,100.0,0.0,True,True,,False
817,44547.0,44547-01-21,44547_01_21_B_1,15,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
818,44547.0,44547-01-21,44547_01_21_B_2,15,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
819,44547.0,44547-01-21,44547_01_21_B_3,15,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
820,44547.0,44547-01-21,44547_01_21_B_4,15,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
821,44547.0,44547-01-21,44547_01_21_B_5,15,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
822,44547.0,44547-01-21,44547_01_21_B_6,15,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
823,44547.0,44547-01-21,44547_01_21_B_1,15,End,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
824,44547.0,44547-01-21,44547_01_21_B_2,15,End,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
825,44547.0,44547-01-21,44547_01_21_B_3,15,End,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
826,44547.0,44547-01-21,44547_01_21_B_4,15,End,1.75,1.44,1.26,1.48,138.32,-38.32,True,True,,True
827,44547.0,44547-01-21,44547_01_21_B_5,15,End,1.56,1.4,1.35,1.44,134.58,-34.58,True,True,,True
828,44547.0,44547-01-21,44547_01_21_B_6,15,End,1.12,1.13,1.12,1.12,104.67,-4.67,True,True,,True
829,44547.0,44547-01-21,44547_01_21_B_1,16,Start,4.97,4.97,4.97,4.97,100.0,0.0,True,True,,False
830,44547.0,44547-01-21,44547_01_21_B_2,16,Start,4.97,4.97,4.97,4.97,100.0,0.0,True,True,,False
831,44547.0,44547-01-21,44547_01_21_B_3,16,Start,4.97,4.97,4.97,4.97,100.0,0.0,True,True,,False
832,44547.0,44547-01-21,44547_01_21_B_4,16,Start,4.97,4.97,4.97,4.97,100.0,0.0,True,True,,False
833,44547.0,44547-01-21,44547_01_21_B_5,16,Start,4.97,4.97,4.97,4.97,100.0,0.0,True,True,,False
834,44547.0,44547-01-21,44547_01_21_B_6,16,Start,4.97,4.97,4.97,4.97,100.0,0.0,True,True,,False
835,44547.0,44547-01-21,44547_01_21_B_1,16,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
836,44547.0,44547-01-21,44547_01_21_B_2,16,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
837,44547.0,44547-01-21,44547_01_21_B_3,16,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
838,44547.0,44547-01-21,44547_01_21_B_4,16,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
839,44547.0,44547-01-21,44547_01_21_B_5,16,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
840,44547.0,44547-01-21,44547_01_21_B_6,16,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
841,44547.0,44547-01-21,44547_01_21_B_1,16,End,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
842,44547.0,44547-01-21,44547_01_21_B_2,16,End,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
843,44547.0,44547-01-21,44547_01_21_B_3,16,End,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
844,44547.0,44547-01-21,44547_01_21_B_4,16,End,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
845,44547.0,44547-01-21,44547_01_21_B_5,16,End,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
846,44547.0,44547-01-21,44547_01_21_B_6,16,End,3.37,3.37,3.37,3.37,67.81,32.19,True,True,,False
847,44547.0,44547-01-21,44547_01_21_B_1,16,Start,4.97,4.97,4.97,4.97,100.0,0.0,True,True,,False
848,44547.0,44547-01-21,44547_01_21_B_2,16,Start,4.97,4.97,4.97,4.97,100.0,0.0,True,True,,False
849,44547.0,44547-01-21,44547_01_21_B_3,16,Start,4.97,4.97,4.97,4.97,100.0,0.0,True,True,,False
850,44547.0,44547-01-21,44547_01_21_B_4,16,Start,4.97,4.97,4.97,4.97,100.0,0.0,True,True,,False
851,44547.0,44547-01-21,44547_01_21_B_5,16,Start,4.97,4.97,4.97,4.97,100.0,0.0,True,True,,False
852,44547.0,44547-01-21,44547_01_21_B_6,16,Start,4.97,4.97,4.97,4.97,100.0,0.0,True,True,,False
853,44547.0,44547-01-21,44547_01_21_B_1,16,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
854,44547.0,44547-01-21,44547_01_21_B_2,16,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
855,44547.0,44547-01-21,44547_01_21_B_3,16,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
856,44547.0,44547-01-21,44547_01_21_B_4,16,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
857,44547.0,44547-01-21,44547_01_21_B_5,16,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
858,44547.0,44547-01-21,44547_01_21_B_6,16,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
859,44547.0,44547-01-21,44547_01_21_B_1,16,End,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
860,44547.0,44547-01-21,44547_01_21_B_2,16,End,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
861,44547.0,44547-01-21,44547_01_21_B_3,16,End,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
862,44547.0,44547-01-21,44547_01_21_B_4,16,End,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
863,44547.0,44547-01-21,44547_01_21_B_5,16,End,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
864,44547.0,44547-01-21,44547_01_21_B_6,16,End,3.37,3.37,3.37,3.37,67.81,32.19,True,True,,False
865,44547.0,44547-01-21,44547_01_21_B_1,17,Start,0.83,0.82,0.82,0.82,100.0,0.0,True,True,,False
866,44547.0,44547-01-21,44547_01_21_B_2,17,Start,0.83,0.82,0.82,0.82,100.0,0.0,True,True,,False
867,44547.0,44547-01-21,44547_01_21_B_3,17,Start,0.83,0.82,0.82,0.82,100.0,0.0,True,True,,False
868,44547.0,44547-01-21,44547_01_21_B_4,17,Start,0.83,0.82,0.82,0.82,100.0,0.0,True,True,,False
869,44547.0,44547-01-21,44547_01_21_B_5,17,Start,0.83,0.82,0.82,0.82,100.0,0.0,True,True,,False
870,44547.0,44547-01-21,44547_01_21_B_6,17,Start,0.83,0.82,0.82,0.82,100.0,0.0,True,True,,False
871,44547.0,44547-01-21,44547_01_21_B_1,17,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
872,44547.0,44547-01-21,44547_01_21_B_2,17,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
873,44547.0,44547-01-21,44547_01_21_B_3,17,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
874,44547.0,44547-01-21,44547_01_21_B_4,17,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
875,44547.0,44547-01-21,44547_01_21_B_5,17,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
876,44547.0,44547-01-21,44547_01_21_B_6,17,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
877,44547.0,44547-01-21,44547_01_21_B_1,17,End,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
878,44547.0,44547-01-21,44547_01_21_B_2,17,End,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
879,44547.0,44547-01-21,44547_01_21_B_3,17,End,0.59,0.63,0.43,0.55,67.07,32.93,True,True,,False
880,44547.0,44547-01-21,44547_01_21_B_4,17,End,1.27,1.3,1.26,1.28,156.1,-56.1,True,True,,True
881,44547.0,44547-01-21,44547_01_21_B_5,17,End,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
882,44547.0,44547-01-21,44547_01_21_B_6,17,End,0.86,0.83,0.83,0.84,102.44,-2.44,True,True,,True
883,44547.0,44547-01-21,44547_01_21_B_1,17,Start,0.83,0.82,0.82,0.82,100.0,0.0,True,True,,False
884,44547.0,44547-01-21,44547_01_21_B_2,17,Start,0.83,0.82,0.82,0.82,100.0,0.0,True,True,,False
885,44547.0,44547-01-21,44547_01_21_B_3,17,Start,0.83,0.82,0.82,0.82,100.0,0.0,True,True,,False
886,44547.0,44547-01-21,44547_01_21_B_4,17,Start,0.83,0.82,0.82,0.82,100.0,0.0,True,True,,False
887,44547.0,44547-01-21,44547_01_21_B_5,17,Start,0.83,0.82,0.82,0.82,100.0,0.0,True,True,,False
888,44547.0,44547-01-21,44547_01_21_B_6,17,Start,0.83,0.82,0.82,0.82,100.0,0.0,True,True,,False
889,44547.0,44547-01-21,44547_01_21_B_1,17,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
890,44547.0,44547-01-21,44547_01_21_B_2,17,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
891,44547.0,44547-01-21,44547_01_21_B_3,17,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
892,44547.0,44547-01-21,44547_01_21_B_4,17,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
893,44547.0,44547-01-21,44547_01_21_B_5,17,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
894,44547.0,44547-01-21,44547_01_21_B_6,17,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
895,44547.0,44547-01-21,44547_01_21_B_1,17,End,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
896,44547.0,44547-01-21,44547_01_21_B_2,17,End,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
897,44547.0,44547-01-21,44547_01_21_B_3,17,End,0.59,0.63,0.43,0.55,67.07,32.93,True,True,,False
898,44547.0,44547-01-21,44547_01_21_B_4,17,End,1.27,1.3,1.26,1.28,156.1,-56.1,True,True,,True
899,44547.0,44547-01-21,44547_01_21_B_5,17,End,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
900,44547.0,44547-01-21,44547_01_21_B_6,17,End,0.86,0.83,0.83,0.84,102.44,-2.44,True,True,,True
901,44547.0,44547-01-21,44547_01_21_C_1,18,Start,12.69,12.73,12.74,12.72,100.0,0.0,True,True,More detailed composition in word doc,False
902,44547.0,44547-01-21,44547_01_21_C_2,18,Start,12.69,12.73,12.74,12.72,100.0,0.0,True,True,More detailed composition in word doc,False
